xField[m],yField[m]
110.000000,0.000000
110.000000,72.000000
0.000000,72.000000
0.000000,0.000000
time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200201T192913500,51.269160,28.431834,47.032940,8.305052,1.857240,NaN,NaN,NaN
20200201T192913600,51.263678,28.401927,47.032940,8.305052,1.731600,NaN,NaN,NaN
20200201T192913700,51.240408,28.336639,47.032940,8.305051,1.720440,NaN,NaN,NaN
20200201T192913800,51.229445,28.276824,47.032940,8.305050,1.755720,NaN,NaN,NaN
20200201T192913900,51.232158,28.229958,47.032940,8.305049,1.806480,NaN,NaN,NaN
20200201T192914000,51.222565,28.177619,47.032940,8.305049,1.838160,NaN,NaN,NaN
20200201T192914100,51.191101,28.129290,47.032941,8.305048,1.737360,NaN,NaN,NaN
20200201T192914200,51.144617,28.122353,47.032941,8.305048,1.634760,NaN,NaN,NaN
20200201T192914300,51.083086,28.094991,47.032941,8.305047,1.600200,NaN,NaN,NaN
20200201T192914400,51.011989,28.077109,47.032942,8.305047,1.674000,NaN,NaN,NaN
20200201T192914500,50.953199,28.064701,47.032943,8.305046,1.737720,NaN,NaN,NaN
20200201T192914600,50.871167,28.048824,47.032943,8.305046,1.807920,NaN,NaN,NaN
20200201T192914700,50.819201,28.011980,47.032944,8.305046,1.827000,NaN,NaN,NaN
20200201T192914800,50.753559,27.962186,47.032944,8.305045,1.836360,NaN,NaN,NaN
20200201T192914900,50.735771,27.926806,47.032944,8.305044,1.759320,NaN,NaN,NaN
20200201T192915000,50.705677,27.885953,47.032944,8.305044,1.683720,NaN,NaN,NaN
20200201T192915100,50.728891,27.827602,47.032944,8.305043,1.660320,NaN,NaN,NaN
20200201T192915200,50.722039,27.790217,47.032944,8.305042,1.645560,NaN,NaN,NaN
20200201T192915300,50.724752,27.743351,47.032944,8.305042,1.560600,NaN,NaN,NaN
20200201T192915400,50.711076,27.730402,47.032944,8.305042,1.405800,NaN,NaN,NaN
20200201T192915500,50.696029,27.709976,47.032944,8.305041,1.264320,NaN,NaN,NaN
20200201T192915600,50.660480,27.701035,47.032945,8.305041,1.123560,NaN,NaN,NaN
20200201T192915700,50.590755,27.690631,47.032945,8.305041,1.106280,NaN,NaN,NaN
20200201T192915800,50.512834,27.697184,47.032946,8.305041,1.130400,NaN,NaN,NaN
20200201T192915900,50.447219,27.709211,47.032946,8.305041,1.214280,NaN,NaN,NaN
20200201T192916000,50.372039,27.730718,47.032947,8.305041,1.319760,NaN,NaN,NaN
20200201T192916100,50.315990,27.733263,47.032948,8.305041,1.361880,NaN,NaN,NaN
20200201T192916200,50.255829,27.713378,47.032948,8.305040,1.418400,NaN,NaN,NaN
20200201T192916300,50.183362,27.688020,47.032949,8.305040,1.531800,NaN,NaN,NaN
20200201T192916400,50.123202,27.668134,47.032949,8.305039,1.692000,NaN,NaN,NaN
20200201T192916500,50.082172,27.629286,47.032950,8.305039,1.823040,NaN,NaN,NaN
20200201T192916600,49.993288,27.576024,47.032950,8.305038,1.992240,NaN,NaN,NaN
20200201T192916700,49.957739,27.567083,47.032951,8.305038,1.985760,NaN,NaN,NaN
20200201T192916800,49.866142,27.560688,47.032951,8.305037,1.992240,NaN,NaN,NaN
20200201T192916900,49.795045,27.542806,47.032952,8.305037,2.009160,NaN,NaN,NaN
20200201T192917000,49.704818,27.543888,47.032953,8.305037,2.072520,NaN,NaN,NaN
20200201T192917100,49.606396,27.561927,47.032954,8.305037,2.198520,NaN,NaN,NaN
20200201T192917200,49.481992,27.561545,47.032955,8.305036,2.394360,NaN,NaN,NaN
20200201T192917300,49.368523,27.559158,47.032956,8.305036,2.585160,NaN,NaN,NaN
20200201T192917400,49.316584,27.584134,47.032956,8.305036,2.565000,NaN,NaN,NaN
20200201T192917500,49.266017,27.616587,47.032957,8.305037,2.567880,NaN,NaN,NaN
20200201T192917600,49.179901,27.640099,47.032958,8.305037,2.585520,NaN,NaN,NaN
20200201T192917700,49.082850,27.665615,47.032958,8.305037,2.730240,NaN,NaN,NaN
20200201T192917800,48.973492,27.685659,47.032959,8.305037,2.852280,NaN,NaN,NaN
20200201T192917900,48.896941,27.699690,47.032960,8.305037,2.917800,NaN,NaN,NaN
20200201T192918000,48.843633,27.717189,47.032961,8.305037,2.865600,NaN,NaN,NaN
20200201T192918100,48.797149,27.710252,47.032961,8.305037,2.710800,NaN,NaN,NaN
20200201T192918200,48.769823,27.746173,47.032961,8.305037,2.487240,NaN,NaN,NaN
