time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200203T133507800,-176.735266,-31.670668,47.029831,8.287539,8.838720,NaN,NaN,NaN
20200203T133507900,-176.644050,-31.915266,47.029829,8.287540,8.878680,NaN,NaN,NaN
20200203T133508000,-176.560434,-32.082038,47.029828,8.287541,8.776800,NaN,NaN,NaN
20200203T133508100,-176.446412,-32.326637,47.029825,8.287543,8.744760,NaN,NaN,NaN
20200203T133508200,-176.339990,-32.526764,47.029824,8.287544,8.658720,NaN,NaN,NaN
20200203T133508300,-176.187957,-32.738010,47.029822,8.287546,8.597160,NaN,NaN,NaN
20200203T133508400,-176.111947,-33.049315,47.029819,8.287547,8.637480,NaN,NaN,NaN
20200203T133508500,-176.073947,-33.371738,47.029816,8.287548,8.762760,NaN,NaN,NaN
20200203T133508600,-175.952323,-33.616337,47.029814,8.287549,8.892000,NaN,NaN,NaN
20200203T133508700,-175.868709,-33.883171,47.029811,8.287550,8.939520,NaN,NaN,NaN
20200203T133508800,-175.754687,-34.127770,47.029809,8.287552,9.026640,NaN,NaN,NaN
20200203T133508900,-175.655868,-34.350132,47.029807,8.287553,9.022680,NaN,NaN,NaN
20200203T133509000,-175.503835,-34.561378,47.029805,8.287555,9.143640,NaN,NaN,NaN
20200203T133509100,-175.382212,-34.839331,47.029803,8.287557,9.257400,NaN,NaN,NaN
20200203T133509200,-175.321404,-35.106164,47.029800,8.287558,9.378360,NaN,NaN,NaN
20200203T133509300,-175.245393,-35.372998,47.029798,8.287559,9.438480,NaN,NaN,NaN
20200203T133509400,-175.123769,-35.617597,47.029796,8.287560,9.471240,NaN,NaN,NaN
20200203T133509500,-175.032552,-35.862195,47.029794,8.287561,9.433440,NaN,NaN,NaN
20200203T133509600,-174.880518,-36.017851,47.029792,8.287563,9.311400,NaN,NaN,NaN
20200203T133509700,-174.736089,-36.284687,47.029790,8.287565,9.297360,NaN,NaN,NaN
20200203T133509800,-174.629668,-36.529285,47.029788,8.287567,9.303840,NaN,NaN,NaN
20200203T133509900,-174.568861,-36.829473,47.029785,8.287567,9.344520,NaN,NaN,NaN
20200203T133510000,-174.508052,-37.051834,47.029783,8.287568,9.313920,NaN,NaN,NaN
20200203T133510100,-174.439642,-37.296431,47.029781,8.287569,9.289800,NaN,NaN,NaN
20200203T133510200,-174.348425,-37.529912,47.029779,8.287570,9.219240,NaN,NaN,NaN
20200203T133510300,-174.242005,-37.774510,47.029776,8.287572,9.112320,NaN,NaN,NaN
20200203T133510400,-174.127981,-37.974637,47.029775,8.287573,8.988120,NaN,NaN,NaN
20200203T133510500,-174.013959,-38.230354,47.029772,8.287575,8.998560,NaN,NaN,NaN
20200203T133510600,-173.945549,-38.497187,47.029770,8.287576,9.111600,NaN,NaN,NaN
20200203T133510700,-173.930354,-38.797373,47.029767,8.287576,9.095040,NaN,NaN,NaN
20200203T133510800,-173.816332,-39.041972,47.029765,8.287577,9.125640,NaN,NaN,NaN
20200203T133510900,-173.709913,-39.342160,47.029762,8.287579,9.194400,NaN,NaN,NaN
20200203T133511000,-173.542677,-39.586761,47.029760,8.287581,9.314640,NaN,NaN,NaN
20200203T133511100,-173.428655,-39.842477,47.029758,8.287582,9.355320,NaN,NaN,NaN
20200203T133511200,-173.299424,-39.920307,47.029757,8.287584,9.244080,NaN,NaN,NaN
20200203T133511300,-173.170196,-40.087080,47.029756,8.287586,9.178920,NaN,NaN,NaN
20200203T133511400,-173.116990,-40.353913,47.029753,8.287587,9.114840,NaN,NaN,NaN
20200203T133511500,-172.980161,-40.576277,47.029751,8.287588,9.036720,NaN,NaN,NaN
20200203T133511600,-172.873740,-40.787521,47.029749,8.287590,8.902080,NaN,NaN,NaN
20200203T133511700,-172.729310,-41.032121,47.029747,8.287592,8.861760,NaN,NaN,NaN
20200203T133511800,-172.554471,-41.265603,47.029745,8.287594,8.814600,NaN,NaN,NaN
20200203T133511900,-172.349227,-41.543559,47.029743,8.287597,8.862480,NaN,NaN,NaN
20200203T133512000,-172.227603,-41.799276,47.029740,8.287598,8.835120,NaN,NaN,NaN
20200203T133512100,-172.197203,-42.099462,47.029738,8.287599,8.790480,NaN,NaN,NaN
20200203T133512200,-172.007160,-42.288473,47.029736,8.287601,9.003240,NaN,NaN,NaN
20200203T133512300,-171.855126,-42.488601,47.029734,8.287603,9.146160,NaN,NaN,NaN
20200203T133512400,-171.680288,-42.710965,47.029732,8.287605,9.310680,NaN,NaN,NaN
20200203T133512500,-171.482644,-42.955566,47.029730,8.287608,9.476640,NaN,NaN,NaN
20200203T133512600,-171.323009,-43.177930,47.029728,8.287610,9.659880,NaN,NaN,NaN
20200203T133512700,-171.155773,-43.411413,47.029726,8.287612,9.771840,NaN,NaN,NaN
20200203T133512800,-171.018944,-43.656012,47.029724,8.287614,9.777600,NaN,NaN,NaN
20200203T133512900,-170.844107,-43.911730,47.029721,8.287617,9.737280,NaN,NaN,NaN
20200203T133513000,-170.684472,-44.122977,47.029719,8.287619,9.722520,NaN,NaN,NaN
20200203T133513100,-170.479225,-44.334224,47.029717,8.287621,9.752400,NaN,NaN,NaN
20200203T133513200,-170.281579,-44.534353,47.029716,8.287624,9.751680,NaN,NaN,NaN
20200203T133513300,-170.106740,-44.734481,47.029714,8.287626,9.783000,NaN,NaN,NaN
20200203T133513400,-169.924299,-44.934610,47.029712,8.287629,9.772200,NaN,NaN,NaN
20200203T133513500,-169.749461,-45.201446,47.029710,8.287631,9.721440,NaN,NaN,NaN
20200203T133513600,-169.650643,-45.446045,47.029707,8.287632,9.633960,NaN,NaN,NaN
20200203T133513700,-169.506211,-45.657290,47.029705,8.287634,9.492840,NaN,NaN,NaN
20200203T133513800,-169.346576,-45.879654,47.029704,8.287636,9.429480,NaN,NaN,NaN
20200203T133513900,-169.194542,-46.035310,47.029702,8.287638,9.242280,NaN,NaN,NaN
20200203T133514000,-169.034906,-46.224320,47.029700,8.287640,9.141480,NaN,NaN,NaN
20200203T133514100,-168.913279,-46.379975,47.029699,8.287642,8.974440,NaN,NaN,NaN
20200203T133514200,-168.753642,-46.546749,47.029698,8.287644,8.772840,NaN,NaN,NaN
20200203T133514300,-168.563599,-46.735760,47.029696,8.287646,8.697960,NaN,NaN,NaN
20200203T133514400,-168.403965,-46.991478,47.029694,8.287649,8.698320,NaN,NaN,NaN
20200203T133514500,-168.137899,-47.102665,47.029693,8.287652,8.643600,NaN,NaN,NaN
20200203T133514600,-167.940253,-47.269440,47.029691,8.287655,8.607960,NaN,NaN,NaN
20200203T133514700,-167.788218,-47.436214,47.029690,8.287657,8.620200,NaN,NaN,NaN
